,index,distance,name,scheduleType,storeOpen,storeClose,storeNumber,isStoreOpen,address,amenities,orderingAvailable,isCurbsideDeliveryAvailable,fuelTypes,latitude,longitude,food,fuel,restrooms,diesel,ethanolFreeGas,open24Hours,teslaChargingStation,propane,chademoChargingStation,ccsChargingStation
971,12,10.97,1095 cypress pkwy,24hours,00:00:00,00:00:00,5293,False,"{'address': '1095 cypress pkwy', 'city': 'kissimmee', 'state': 'FL', 'zip': '34759'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",28.14751,-81.44379,True,True,True,True,False,True,True,True,False,False
972,13,17.05,23623 us hwy 27,24hours,00:00:00,00:00:00,5277,False,"{'address': '23623 us hwy 27', 'city': 'lake wales', 'state': 'FL', 'zip': '33859'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.956546,-81.620925,True,True,True,True,False,True,False,True,False,False
973,20,19.96,1490 3rd st sw,24hours,00:00:00,00:00:00,5126,False,"{'address': '1490 3rd st sw', 'city': 'winter haven', 'state': 'FL', 'zip': '33880-3915'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': True, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",28.00787,-81.73045,True,True,True,True,False,True,False,False,False,False
974,24,21.42,334 havendale blvd,24hours,00:00:00,00:00:00,5137,False,"{'address': '334 havendale blvd', 'city': 'auburndale', 'state': 'FL', 'zip': '33823'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",28.0545444,-81.7789764,True,True,True,True,False,True,False,True,False,False
975,45,30.11,3105 us highway 98 south,24hours,00:00:00,00:00:00,5253,False,"{'address': '3105 us highway 98 south', 'city': 'lakeland', 'state': 'FL', 'zip': '33803'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",28.012655,-81.91349,True,True,True,True,False,True,False,True,False,False
976,1,4.41,5410 s. florida ave,24hours,00:00:00,00:00:00,5342,False,"{'address': '5410 s. florida ave', 'city': 'lakeland', 'state': 'FL', 'zip': '33813'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.967379,-81.964332,True,True,True,True,False,True,False,True,False,False
977,8,21.84,2224 bloomingdale ave,24hours,00:00:00,00:00:00,5151,False,"{'address': '2224 bloomingdale ave', 'city': 'valrico', 'state': 'FL', 'zip': '33594-6212'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.8938175,-82.2451643,True,False,False,False,,True,False,False,False,False
978,12,24.4,13323 boyette road,24hours,00:00:00,00:00:00,5286,False,"{'address': '13323 boyette road', 'city': 'riverview', 'state': 'FL', 'zip': '33569'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.8529,-82.2699,True,True,True,True,False,True,True,True,False,False
979,18,27.46,9615 s us highway 301,24hours,00:00:00,00:00:00,5167,False,"{'address': '9615 s us highway 301', 'city': 'riverview', 'state': 'FL', 'zip': '33578'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': True, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.8584322,-82.3280642,True,True,True,True,False,True,True,False,False,False
980,23,29.67,13026 s us highway 301,24hours,00:00:00,00:00:00,5175,False,"{'address': '13026 s us highway 301', 'city': 'riverview', 'state': 'FL', 'zip': '33578'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.79701,-82.33374,True,True,True,True,False,True,False,False,False,False
981,33,33.05,16620 s. us 301,24hours,00:00:00,00:00:00,5198,False,"{'address': '16620 s. us 301', 'city': 'wimauma', 'state': 'FL', 'zip': '33598'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.711878,-82.334282,True,True,False,True,False,True,False,True,False,False
982,10,16.78,10807 sr 64 east,24hours,00:00:00,00:00:00,5258,False,"{'address': '10807 sr 64 east', 'city': 'bradenton', 'state': 'FL', 'zip': '34211'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.485912,-82.434647,True,True,True,True,False,True,False,True,False,False
983,12,18.17,4455 sr 64 east,24hours,00:00:00,00:00:00,5178,False,"{'address': '4455 sr 64 east', 'city': 'bradenton', 'state': 'FL', 'zip': '34208'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.4989,-82.5084,True,True,True,True,False,True,True,True,False,False
984,16,19.72,14510 state rd sr 70 east,24hours,00:00:00,00:00:00,5185,False,"{'address': '14510 state rd sr 70 east', 'city': 'bradenton', 'state': 'FL', 'zip': '34202'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.43154,-82.3951,True,True,True,True,False,True,False,True,True,True
985,18,20.56,701 1st street e,24hours,00:00:00,00:00:00,5165,False,"{'address': '701 1st street e', 'city': 'bradenton', 'state': 'FL', 'zip': '34205'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.49343,-82.56234,True,True,True,True,False,True,True,False,False,False
986,19,20.91,8601 4th street n,24hours,00:00:00,00:00:00,5252,False,"{'address': '8601 4th street n', 'city': 'saint petersburg', 'state': 'FL', 'zip': '33701'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.850805,-82.638162,True,True,True,True,False,True,True,True,False,False
987,20,21.08,2465 22 avenue,24hours,00:00:00,00:00:00,5159,False,"{'address': '2465 22 avenue', 'city': 'saint petersburg', 'state': 'FL', 'zip': '33713-3054'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.79259466,-82.66674492,True,True,True,True,False,True,False,False,False,False
988,21,21.17,3637 34th street south,24hours,00:00:00,00:00:00,5306,False,"{'address': '3637 34th street south', 'city': 'saint petersburg', 'state': 'FL', 'zip': '33711'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': True, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.73386,-82.67948,True,True,True,True,False,True,False,True,False,False
989,22,21.17,4506 53rd ave,24hours,00:00:00,00:00:00,5203,False,"{'address': '4506 53rd ave', 'city': 'bradenton', 'state': 'FL', 'zip': '34203'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': True, 'ccsChargingStation': True}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.445373,-82.504835,True,True,True,True,False,True,False,False,False,False
990,24,22.16,3650 34 street n,24hours,00:00:00,00:00:00,5148,False,"{'address': '3650 34 street n', 'city': 'saint petersburg', 'state': 'FL', 'zip': '33713-1521'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.8054802,-82.6809992,True,True,True,True,False,True,False,True,False,False
991,26,22.63,6200 n 34 st,24hours,00:00:00,00:00:00,5125,False,"{'address': '6200 n 34 st', 'city': 'pinellas park', 'state': 'FL', 'zip': '33781-6231'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.828569,-82.680166,True,False,False,False,,True,False,False,False,False
992,28,22.94,3101 gandy blvd,24hours,00:00:00,00:00:00,5110,False,"{'address': '3101 gandy blvd', 'city': 'pinellas park', 'state': 'FL', 'zip': '33782-6140'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': True, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.845816,-82.677669,True,False,False,False,,True,False,False,False,False
993,29,23.15,2509 w. cortez road,24hours,00:00:00,00:00:00,5271,False,"{'address': '2509 w. cortez road', 'city': 'bradenton', 'state': 'FL', 'zip': '34207'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.46216,-82.586293,True,True,True,True,False,True,False,True,False,False
994,30,23.51,5306 14 street,24hours,00:00:00,00:00:00,5177,False,"{'address': '5306 14 street', 'city': 'bradenton', 'state': 'FL', 'zip': '34207'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.44733,-82.5757,True,True,True,True,False,False,False,True,False,False
995,31,23.75,7481 manatee ave,24hours,00:00:00,00:00:00,5346,False,"{'address': '7481 manatee ave', 'city': 'bradenton', 'state': 'FL', 'zip': '34209'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.495514,-82.635594,True,True,True,True,False,True,True,True,False,False
996,32,23.79,5901 9th ave n.,24hours,00:00:00,00:00:00,5241,False,"{'address': '5901 9th ave n.', 'city': 'saint petersburg', 'state': 'FL', 'zip': '33710'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.781168,-82.715325,True,True,True,True,False,True,False,True,False,False
997,33,23.81,5208 university pkwy,24hours,00:00:00,00:00:00,5224,False,"{'address': '5208 university pkwy', 'city': 'sarasota', 'state': 'FL', 'zip': '34234'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.387494,-82.465487,True,True,False,True,False,True,False,True,False,False
998,38,24.66,7707 24th court e,24hours,00:00:00,00:00:00,5413,False,"{'address': '7707 24th court e', 'city': 'sarasota', 'state': 'FL', 'zip': '34243'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.4031765,-82.5364265,True,True,True,True,False,True,True,True,False,False
999,40,25.26,5390 66th st n,24hours,00:00:00,00:00:00,5374,False,"{'address': '5390 66th st n', 'city': 'saint petersburg', 'state': 'FL', 'zip': '33709'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.82089,-82.72867,True,False,True,False,,True,False,False,False,False
1000,42,26.69,3703 n washington blvd,24hours,00:00:00,00:00:00,5217,False,"{'address': '3703 n washington blvd', 'city': 'sarasota', 'state': 'FL', 'zip': '34234'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",27.367147,-82.53084,True,True,False,True,False,True,False,False,False,False
